r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
10.0,0.083,56,0.839,4.0092,224.52,OB,2h,validation,0.55,99
10.0,0.125,56,0.964,8.9825,503.02,OB,2h,validation,0.55,99
10.0,0.167,56,0.929,10.9024,610.53,OB,2h,validation,0.55,99
10.0,0.25,56,0.821,10.1114,566.24,OB,2h,validation,0.55,99
10.0,0.5,56,0.714,10.9285,612.0,OB,2h,validation,0.55,99
10.0,1.0,56,0.607,8.3097,465.34,OB,2h,validation,0.55,99
2.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
2.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
2.0,0.167,55,0.945,9.7395,535.67,OB,2h,validation,0.575,99
2.0,0.25,55,0.891,9.9868,549.27,OB,2h,validation,0.575,99
2.0,0.5,55,0.855,9.2722,509.97,OB,2h,validation,0.575,99
2.0,1.0,55,0.818,7.5757,416.66,OB,2h,validation,0.575,99
3.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
3.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
3.0,0.167,55,0.945,10.1048,555.76,OB,2h,validation,0.575,99
3.0,0.25,55,0.891,10.3063,566.85,OB,2h,validation,0.575,99
3.0,0.5,55,0.836,10.4414,574.28,OB,2h,validation,0.575,99
3.0,1.0,55,0.8,9.4346,518.9,OB,2h,validation,0.575,99
4.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
4.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
4.0,0.167,55,0.927,9.5985,527.92,OB,2h,validation,0.575,99
4.0,0.25,55,0.873,9.9459,547.03,OB,2h,validation,0.575,99
4.0,0.5,55,0.818,10.2791,565.35,OB,2h,validation,0.575,99
4.0,1.0,55,0.764,8.3762,460.69,OB,2h,validation,0.575,99
5.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
5.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
5.0,0.167,55,0.927,9.8604,542.32,OB,2h,validation,0.575,99
5.0,0.25,55,0.873,10.3382,568.6,OB,2h,validation,0.575,99
5.0,0.5,55,0.818,10.7172,589.45,OB,2h,validation,0.575,99
5.0,1.0,55,0.745,9.1479,503.13,OB,2h,validation,0.575,99
7.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
7.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
7.0,0.167,55,0.909,10.2279,562.54,OB,2h,validation,0.575,99
7.0,0.25,55,0.818,10.1575,558.67,OB,2h,validation,0.575,99
7.0,0.5,55,0.745,10.7408,590.74,OB,2h,validation,0.575,99
7.0,1.0,55,0.655,8.8512,486.82,OB,2h,validation,0.575,99
10.0,0.083,55,0.855,4.0958,225.27,OB,2h,validation,0.575,99
10.0,0.125,55,0.964,9.2271,507.49,OB,2h,validation,0.575,99
10.0,0.167,55,0.909,10.2621,564.42,OB,2h,validation,0.575,99
10.0,0.25,55,0.818,10.356,569.58,OB,2h,validation,0.575,99
10.0,0.5,55,0.727,11.2403,618.22,OB,2h,validation,0.575,99
10.0,1.0,55,0.618,8.654,475.97,OB,2h,validation,0.575,99
2.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
2.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
2.0,0.167,56,0.929,9.5062,532.35,OB,2h,validation,0.6,99
2.0,0.25,56,0.875,9.5756,536.24,OB,2h,validation,0.6,99
2.0,0.5,56,0.839,8.9003,498.42,OB,2h,validation,0.6,99
2.0,1.0,56,0.804,7.268,407.01,OB,2h,validation,0.6,99
3.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
3.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
3.0,0.167,56,0.929,9.968,558.21,OB,2h,validation,0.6,99
3.0,0.25,56,0.875,10.1485,568.32,OB,2h,validation,0.6,99
3.0,0.5,56,0.821,10.2698,575.11,OB,2h,validation,0.6,99
3.0,1.0,56,0.786,9.1295,511.25,OB,2h,validation,0.6,99
4.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
4.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
4.0,0.167,56,0.911,9.5154,532.86,OB,2h,validation,0.6,99
4.0,0.25,56,0.857,9.8891,553.79,OB,2h,validation,0.6,99
4.0,0.5,56,0.804,10.3333,578.67,OB,2h,validation,0.6,99
4.0,1.0,56,0.75,8.3509,467.65,OB,2h,validation,0.6,99
5.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
5.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
5.0,0.167,56,0.911,9.7556,546.31,OB,2h,validation,0.6,99
5.0,0.25,56,0.857,10.2268,572.7,OB,2h,validation,0.6,99
5.0,0.5,56,0.804,10.6462,596.19,OB,2h,validation,0.6,99
5.0,1.0,56,0.732,9.1371,511.68,OB,2h,validation,0.6,99
7.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
7.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
7.0,0.167,56,0.893,10.0569,563.19,OB,2h,validation,0.6,99
7.0,0.25,56,0.804,9.9056,554.71,OB,2h,validation,0.6,99
7.0,0.5,56,0.732,10.7308,600.93,OB,2h,validation,0.6,99
7.0,1.0,56,0.661,9.1105,510.19,OB,2h,validation,0.6,99
10.0,0.083,56,0.839,4.0534,226.99,OB,2h,validation,0.6,99
10.0,0.125,56,0.946,9.0275,505.54,OB,2h,validation,0.6,99
10.0,0.167,56,0.893,10.1645,569.21,OB,2h,validation,0.6,99
10.0,0.25,56,0.804,10.2767,575.5,OB,2h,validation,0.6,99
10.0,0.5,56,0.714,11.2086,627.68,OB,2h,validation,0.6,99
10.0,1.0,56,0.625,9.6287,539.21,OB,2h,validation,0.6,99
2.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
2.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
2.0,0.167,55,0.927,9.5409,524.75,OB,2h,validation,0.625,99
2.0,0.25,55,0.873,9.5495,525.22,OB,2h,validation,0.625,99
2.0,0.5,55,0.855,8.7972,483.85,OB,2h,validation,0.625,99
2.0,1.0,55,0.8,7.095,390.22,OB,2h,validation,0.625,99
3.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
3.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
3.0,0.167,55,0.927,10.0034,550.19,OB,2h,validation,0.625,99
3.0,0.25,55,0.873,10.1191,556.55,OB,2h,validation,0.625,99
3.0,0.5,55,0.836,10.1393,557.66,OB,2h,validation,0.625,99
3.0,1.0,55,0.782,8.7499,481.25,OB,2h,validation,0.625,99
4.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
4.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
4.0,0.167,55,0.927,10.2372,563.05,OB,2h,validation,0.625,99
4.0,0.25,55,0.873,10.4949,577.22,OB,2h,validation,0.625,99
4.0,0.5,55,0.836,10.7976,593.87,OB,2h,validation,0.625,99
4.0,1.0,55,0.782,9.3597,514.78,OB,2h,validation,0.625,99
5.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
5.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
5.0,0.167,55,0.909,9.7827,538.05,OB,2h,validation,0.625,99
5.0,0.25,55,0.855,10.195,560.72,OB,2h,validation,0.625,99
5.0,0.5,55,0.818,10.5394,579.67,OB,2h,validation,0.625,99
5.0,1.0,55,0.727,8.966,493.13,OB,2h,validation,0.625,99
7.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
7.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
7.0,0.167,55,0.891,9.8909,544.0,OB,2h,validation,0.625,99
7.0,0.25,55,0.818,10.5922,582.57,OB,2h,validation,0.625,99
7.0,0.5,55,0.764,11.1229,611.76,OB,2h,validation,0.625,99
7.0,1.0,55,0.673,9.3021,511.62,OB,2h,validation,0.625,99
10.0,0.083,55,0.855,4.0814,224.48,OB,2h,validation,0.625,99
10.0,0.125,55,0.945,9.0818,499.5,OB,2h,validation,0.625,99
10.0,0.167,55,0.891,10.1991,560.95,OB,2h,validation,0.625,99
10.0,0.25,55,0.8,10.248,563.64,OB,2h,validation,0.625,99
10.0,0.5,55,0.727,10.8989,599.44,OB,2h,validation,0.625,99
10.0,1.0,55,0.618,9.0555,498.05,OB,2h,validation,0.625,99
2.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
2.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
2.0,0.167,55,0.927,9.6434,530.39,OB,2h,validation,0.65,99
2.0,0.25,55,0.891,9.6931,533.12,OB,2h,validation,0.65,99
2.0,0.5,55,0.873,8.9049,489.77,OB,2h,validation,0.65,99
2.0,1.0,55,0.836,7.511,413.11,OB,2h,validation,0.65,99
3.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
3.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
3.0,0.167,55,0.927,10.2358,562.97,OB,2h,validation,0.65,99
3.0,0.25,55,0.891,10.4204,573.12,OB,2h,validation,0.65,99
3.0,0.5,55,0.855,10.2506,563.78,OB,2h,validation,0.65,99
3.0,1.0,55,0.818,8.6039,473.21,OB,2h,validation,0.65,99
4.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
4.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
4.0,0.167,55,0.927,10.4158,572.87,OB,2h,validation,0.65,99
4.0,0.25,55,0.891,10.6679,586.74,OB,2h,validation,0.65,99
4.0,0.5,55,0.855,10.786,593.23,OB,2h,validation,0.65,99
4.0,1.0,55,0.818,9.6862,532.74,OB,2h,validation,0.65,99
5.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
5.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
5.0,0.167,55,0.909,9.9939,549.66,OB,2h,validation,0.65,99
5.0,0.25,55,0.873,10.3091,567.0,OB,2h,validation,0.65,99
5.0,0.5,55,0.836,10.7981,593.9,OB,2h,validation,0.65,99
5.0,1.0,55,0.764,9.2785,510.32,OB,2h,validation,0.65,99
7.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
7.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
7.0,0.167,55,0.891,10.1159,556.38,OB,2h,validation,0.65,99
7.0,0.25,55,0.836,11.0761,609.18,OB,2h,validation,0.65,99
7.0,0.5,55,0.8,11.9263,655.94,OB,2h,validation,0.65,99
7.0,1.0,55,0.727,10.1783,559.81,OB,2h,validation,0.65,99
10.0,0.083,55,0.855,4.0928,225.11,OB,2h,validation,0.65,99
10.0,0.125,55,0.945,9.2404,508.22,OB,2h,validation,0.65,99
10.0,0.167,55,0.891,10.4196,573.08,OB,2h,validation,0.65,99
10.0,0.25,55,0.818,10.7457,591.01,OB,2h,validation,0.65,99
10.0,0.5,55,0.764,11.6764,642.2,OB,2h,validation,0.65,99
10.0,1.0,55,0.673,9.8477,541.62,OB,2h,validation,0.65,99
2.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
2.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
2.0,0.167,56,0.929,9.6699,541.52,OB,2h,validation,0.675,99
2.0,0.25,56,0.875,9.7498,545.99,OB,2h,validation,0.675,99
2.0,0.5,56,0.857,8.9522,501.32,OB,2h,validation,0.675,99
2.0,1.0,56,0.821,7.4957,419.76,OB,2h,validation,0.675,99
3.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
3.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
3.0,0.167,56,0.929,10.2397,573.42,OB,2h,validation,0.675,99
3.0,0.25,56,0.875,10.4583,585.66,OB,2h,validation,0.675,99
3.0,0.5,56,0.839,10.1511,568.46,OB,2h,validation,0.675,99
3.0,1.0,56,0.804,8.42,471.52,OB,2h,validation,0.675,99
4.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
4.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
4.0,0.167,56,0.929,10.3096,577.34,OB,2h,validation,0.675,99
4.0,0.25,56,0.875,10.6389,595.78,OB,2h,validation,0.675,99
4.0,0.5,56,0.839,10.9711,614.38,OB,2h,validation,0.675,99
4.0,1.0,56,0.804,9.8838,553.49,OB,2h,validation,0.675,99
5.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
5.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
5.0,0.167,56,0.911,9.9234,555.71,OB,2h,validation,0.675,99
5.0,0.25,56,0.857,10.2886,576.16,OB,2h,validation,0.675,99
5.0,0.5,56,0.821,10.9853,615.18,OB,2h,validation,0.675,99
5.0,1.0,56,0.75,9.5663,535.71,OB,2h,validation,0.675,99
7.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
7.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
7.0,0.167,56,0.911,10.3803,581.3,OB,2h,validation,0.675,99
7.0,0.25,56,0.839,11.3961,638.18,OB,2h,validation,0.675,99
7.0,0.5,56,0.804,12.3565,691.96,OB,2h,validation,0.675,99
7.0,1.0,56,0.732,10.8146,605.62,OB,2h,validation,0.675,99
10.0,0.083,56,0.839,4.0684,227.83,OB,2h,validation,0.675,99
10.0,0.125,56,0.929,9.2032,515.38,OB,2h,validation,0.675,99
10.0,0.167,56,0.893,10.4171,583.35,OB,2h,validation,0.675,99
10.0,0.25,56,0.804,10.7873,604.09,OB,2h,validation,0.675,99
10.0,0.5,56,0.75,11.8474,663.46,OB,2h,validation,0.675,99
10.0,1.0,56,0.661,10.6175,594.58,OB,2h,validation,0.675,99
2.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
2.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
2.0,0.167,54,0.907,8.5362,460.95,OB,2h,validation,0.7,99
2.0,0.25,54,0.852,8.3465,450.71,OB,2h,validation,0.7,99
2.0,0.5,54,0.833,7.3515,396.98,OB,2h,validation,0.7,99
2.0,1.0,54,0.796,5.826,314.6,OB,2h,validation,0.7,99
3.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
3.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
3.0,0.167,54,0.907,9.0789,490.26,OB,2h,validation,0.7,99
3.0,0.25,54,0.852,9.5656,516.54,OB,2h,validation,0.7,99
3.0,0.5,54,0.833,8.9975,485.87,OB,2h,validation,0.7,99
3.0,1.0,54,0.778,7.1509,386.15,OB,2h,validation,0.7,99
4.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
4.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
4.0,0.167,54,0.907,9.366,505.77,OB,2h,validation,0.7,99
4.0,0.25,54,0.852,9.674,522.39,OB,2h,validation,0.7,99
4.0,0.5,54,0.815,10.0163,540.88,OB,2h,validation,0.7,99
4.0,1.0,54,0.778,8.9556,483.6,OB,2h,validation,0.7,99
5.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
5.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
5.0,0.167,54,0.889,8.9646,484.09,OB,2h,validation,0.7,99
5.0,0.25,54,0.833,9.308,502.63,OB,2h,validation,0.7,99
5.0,0.5,54,0.796,9.9885,539.38,OB,2h,validation,0.7,99
5.0,1.0,54,0.722,7.9426,428.9,OB,2h,validation,0.7,99
7.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
7.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
7.0,0.167,54,0.889,9.434,509.44,OB,2h,validation,0.7,99
7.0,0.25,54,0.815,10.4411,563.82,OB,2h,validation,0.7,99
7.0,0.5,54,0.778,11.4433,617.94,OB,2h,validation,0.7,99
7.0,1.0,54,0.704,9.9164,535.49,OB,2h,validation,0.7,99
10.0,0.083,54,0.815,3.6282,195.93,OB,2h,validation,0.7,99
10.0,0.125,54,0.907,8.2313,444.49,OB,2h,validation,0.7,99
10.0,0.167,54,0.87,9.2694,500.55,OB,2h,validation,0.7,99
10.0,0.25,54,0.796,10.4701,565.39,OB,2h,validation,0.7,99
10.0,0.5,54,0.741,11.5448,623.42,OB,2h,validation,0.7,99
10.0,1.0,54,0.667,9.9303,536.24,OB,2h,validation,0.7,99
2.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
2.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
2.0,0.167,53,0.698,3.7164,196.97,OB,2h,holdout,0.3,99
2.0,0.25,53,0.698,4.1076,217.7,OB,2h,holdout,0.3,99
2.0,0.5,53,0.642,3.7382,198.12,OB,2h,holdout,0.3,99
2.0,1.0,53,0.604,2.7135,143.81,OB,2h,holdout,0.3,99
3.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
3.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
3.0,0.167,53,0.698,3.8105,201.95,OB,2h,holdout,0.3,99
3.0,0.25,53,0.698,4.2541,225.47,OB,2h,holdout,0.3,99
3.0,0.5,53,0.642,4.0201,213.06,OB,2h,holdout,0.3,99
3.0,1.0,53,0.604,3.0479,161.54,OB,2h,holdout,0.3,99
4.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
4.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
4.0,0.167,53,0.698,4.0722,215.83,OB,2h,holdout,0.3,99
4.0,0.25,53,0.698,4.5583,241.59,OB,2h,holdout,0.3,99
4.0,0.5,53,0.623,3.199,169.55,OB,2h,holdout,0.3,99
4.0,1.0,53,0.566,2.0987,111.23,OB,2h,holdout,0.3,99
5.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
5.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
5.0,0.167,53,0.698,4.1378,219.3,OB,2h,holdout,0.3,99
5.0,0.25,53,0.679,3.4673,183.77,OB,2h,holdout,0.3,99
5.0,0.5,53,0.604,2.3236,123.15,OB,2h,holdout,0.3,99
5.0,1.0,53,0.547,1.5759,83.52,OB,2h,holdout,0.3,99
7.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
7.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
7.0,0.167,53,0.698,4.2088,223.06,OB,2h,holdout,0.3,99
7.0,0.25,53,0.679,3.6881,195.47,OB,2h,holdout,0.3,99
7.0,0.5,53,0.585,2.5363,134.42,OB,2h,holdout,0.3,99
7.0,1.0,53,0.509,2.3762,125.94,OB,2h,holdout,0.3,99
10.0,0.083,53,0.849,3.7626,199.42,OB,2h,holdout,0.3,99
10.0,0.125,53,0.717,2.6962,142.9,OB,2h,holdout,0.3,99
10.0,0.167,53,0.698,4.5447,240.87,OB,2h,holdout,0.3,99
10.0,0.25,53,0.679,4.0471,214.5,OB,2h,holdout,0.3,99
10.0,0.5,53,0.585,3.119,165.31,OB,2h,holdout,0.3,99
10.0,1.0,53,0.491,3.5335,187.27,OB,2h,holdout,0.3,99
2.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
2.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
2.0,0.167,54,0.685,2.5605,138.27,OB,2h,holdout,0.325,99
2.0,0.25,54,0.685,2.9999,161.99,OB,2h,holdout,0.325,99
2.0,0.5,54,0.63,2.5594,138.21,OB,2h,holdout,0.325,99
2.0,1.0,54,0.593,1.5534,83.88,OB,2h,holdout,0.325,99
3.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
3.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
3.0,0.167,54,0.685,2.6506,143.13,OB,2h,holdout,0.325,99
3.0,0.25,54,0.685,3.1423,169.68,OB,2h,holdout,0.325,99
3.0,0.5,54,0.63,2.9684,160.29,OB,2h,holdout,0.325,99
3.0,1.0,54,0.593,2.0239,109.29,OB,2h,holdout,0.325,99
4.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
4.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
4.0,0.167,54,0.685,2.9118,157.23,OB,2h,holdout,0.325,99
4.0,0.25,54,0.685,3.4392,185.72,OB,2h,holdout,0.325,99
4.0,0.5,54,0.611,2.1762,117.51,OB,2h,holdout,0.325,99
4.0,1.0,54,0.556,1.1019,59.5,OB,2h,holdout,0.325,99
5.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
5.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
5.0,0.167,54,0.685,2.956,159.63,OB,2h,holdout,0.325,99
5.0,0.25,54,0.667,2.3538,127.1,OB,2h,holdout,0.325,99
5.0,0.5,54,0.593,1.3091,70.69,OB,2h,holdout,0.325,99
5.0,1.0,54,0.537,0.5837,31.52,OB,2h,holdout,0.325,99
7.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
7.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
7.0,0.167,54,0.685,3.044,164.38,OB,2h,holdout,0.325,99
7.0,0.25,54,0.667,2.5939,140.07,OB,2h,holdout,0.325,99
7.0,0.5,54,0.574,1.5199,82.07,OB,2h,holdout,0.325,99
7.0,1.0,54,0.5,1.3283,71.73,OB,2h,holdout,0.325,99
10.0,0.083,54,0.852,3.7328,201.57,OB,2h,holdout,0.325,99
10.0,0.125,54,0.704,1.5169,81.91,OB,2h,holdout,0.325,99
10.0,0.167,54,0.685,3.3725,182.11,OB,2h,holdout,0.325,99
10.0,0.25,54,0.667,2.9448,159.02,OB,2h,holdout,0.325,99
10.0,0.5,54,0.574,2.0984,113.31,OB,2h,holdout,0.325,99
10.0,1.0,54,0.481,2.5015,135.08,OB,2h,holdout,0.325,99
2.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
2.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
2.0,0.167,53,0.698,2.8745,152.35,OB,2h,holdout,0.35,99
2.0,0.25,53,0.698,3.3413,177.09,OB,2h,holdout,0.35,99
2.0,0.5,53,0.642,2.9529,156.5,OB,2h,holdout,0.35,99
2.0,1.0,53,0.604,1.9968,105.83,OB,2h,holdout,0.35,99
3.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
3.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
3.0,0.167,53,0.698,2.9642,157.1,OB,2h,holdout,0.35,99
3.0,0.25,53,0.698,3.4851,184.71,OB,2h,holdout,0.35,99
3.0,0.5,53,0.642,3.3741,178.83,OB,2h,holdout,0.35,99
3.0,1.0,53,0.604,2.4729,131.06,OB,2h,holdout,0.35,99
4.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
4.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
4.0,0.167,53,0.698,3.2409,171.77,OB,2h,holdout,0.35,99
4.0,0.25,53,0.698,3.813,202.09,OB,2h,holdout,0.35,99
4.0,0.5,53,0.623,2.6078,138.21,OB,2h,holdout,0.35,99
4.0,1.0,53,0.566,1.5623,82.8,OB,2h,holdout,0.35,99
5.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
5.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
5.0,0.167,53,0.698,3.2849,174.1,OB,2h,holdout,0.35,99
5.0,0.25,53,0.679,2.7278,144.57,OB,2h,holdout,0.35,99
5.0,0.5,53,0.604,1.8327,97.13,OB,2h,holdout,0.35,99
5.0,1.0,53,0.547,1.2229,64.81,OB,2h,holdout,0.35,99
7.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
7.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
7.0,0.167,53,0.698,3.374,178.82,OB,2h,holdout,0.35,99
7.0,0.25,53,0.679,2.944,156.03,OB,2h,holdout,0.35,99
7.0,0.5,53,0.585,1.893,100.33,OB,2h,holdout,0.35,99
7.0,1.0,53,0.509,1.7208,91.2,OB,2h,holdout,0.35,99
10.0,0.083,53,0.849,3.867,204.95,OB,2h,holdout,0.35,99
10.0,0.125,53,0.717,1.947,103.19,OB,2h,holdout,0.35,99
10.0,0.167,53,0.698,3.7074,196.49,OB,2h,holdout,0.35,99
10.0,0.25,53,0.679,3.3002,174.91,OB,2h,holdout,0.35,99
10.0,0.5,53,0.585,2.4806,131.47,OB,2h,holdout,0.35,99
10.0,1.0,53,0.491,2.9129,154.39,OB,2h,holdout,0.35,99
2.0,0.083,52,0.827,3.7693,196.0,OB,2h,holdout,0.375,99
2.0,0.125,52,0.712,1.9771,102.81,OB,2h,holdout,0.375,99
2.0,0.167,52,0.692,2.8388,147.62,OB,2h,holdout,0.375,99
2.0,0.25,52,0.692,3.3086,172.04,OB,2h,holdout,0.375,99
2.0,0.5,52,0.635,2.8207,146.68,OB,2h,holdout,0.375,99
2.0,1.0,52,0.596,2.0409,106.13,OB,2h,holdout,0.375,99
3.0,0.083,52,0.827,3.7693,196.0,OB,2h,holdout,0.375,99
3.0,0.125,52,0.712,1.9771,102.81,OB,2h,holdout,0.375,99
3.0,0.167,52,0.692,2.9281,152.26,OB,2h,holdout,0.375,99
3.0,0.25,52,0.692,3.4253,178.11,OB,2h,holdout,0.375,99
3.0,0.5,52,0.635,3.0692,159.6,OB,2h,holdout,0.375,99
3.0,1.0,52,0.596,2.3757,123.54,OB,2h,holdout,0.375,99
4.0,0.083,52,0.827,3.7693,196.0,OB,2h,holdout,0.375,99
4.0,0.125,52,0.712,1.9771,102.81,OB,2h,holdout,0.375,99
4.0,0.167,52,0.692,3.2096,166.9,OB,2h,holdout,0.375,99
4.0,0.25,52,0.692,3.7574,195.38,OB,2h,holdout,0.375,99
4.0,0.5,52,0.615,2.3337,121.35,OB,2h,holdout,0.375,99
4.0,1.0,52,0.558,1.4087,73.25,OB,2h,holdout,0.375,99
5.0,0.083,52,0.827,3.7693,196.0,OB,2h,holdout,0.375,99
5.0,0.125,52,0.712,1.9771,102.81,OB,2h,holdout,0.375,99
5.0,0.167,52,0.692,3.2503,169.02,OB,2h,holdout,0.375,99
5.0,0.25,52,0.673,2.6369,137.12,OB,2h,holdout,0.375,99
5.0,0.5,52,0.596,1.355,70.46,OB,2h,holdout,0.375,99
5.0,1.0,52,0.538,0.6216,32.32,OB,2h,holdout,0.375,99
7.0,0.083,52,0.827,3.7693,196.0,OB,2h,holdout,0.375,99
7.0,0.125,52,0.712,1.9771,102.81,OB,2h,holdout,0.375,99
7.0,0.167,52,0.692,3.3435,173.86,OB,2h,holdout,0.375,99
7.0,0.25,52,0.673,2.8815,149.84,OB,2h,holdout,0.375,99
