r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
2.5,0.5,2578,0.353,0.5831,-1.1958,-3082.65,5m,validation,0.525,2888
2.5,0.75,2578,0.351,0.5577,-1.2215,-3149.1,5m,validation,0.525,2888
2.5,1.0,2578,0.35,0.5425,-1.2369,-3188.77,5m,validation,0.525,2888
2.5,1.5,2578,0.349,0.525,-1.2545,-3234.13,5m,validation,0.525,2888
2.5,2.0,2578,0.348,0.5147,-1.2648,-3260.66,5m,validation,0.525,2888
3.0,0.25,2578,0.332,0.6698,-1.1031,-2843.85,5m,validation,0.525,2888
3.0,0.5,2578,0.319,0.5449,-1.234,-3181.16,5m,validation,0.525,2888
3.0,0.75,2578,0.314,0.5064,-1.2727,-3281.08,5m,validation,0.525,2888
3.0,1.0,2578,0.311,0.4846,-1.2948,-3337.88,5m,validation,0.525,2888
3.0,1.5,2578,0.31,0.4591,-1.3204,-3404.03,5m,validation,0.525,2888
3.0,2.0,2578,0.31,0.4442,-1.3353,-3442.46,5m,validation,0.525,2888
3.5,0.25,2578,0.311,0.7021,-1.0671,-2751.05,5m,validation,0.525,2888
3.5,0.5,2578,0.294,0.5375,-1.2411,-3199.46,5m,validation,0.525,2888
3.5,0.75,2578,0.287,0.4893,-1.2896,-3324.7,5m,validation,0.525,2888
3.5,1.0,2578,0.284,0.4633,-1.3159,-3392.36,5m,validation,0.525,2888
3.5,1.5,2578,0.282,0.4329,-1.3466,-3471.54,5m,validation,0.525,2888
3.5,2.0,2578,0.28,0.4151,-1.3644,-3517.47,5m,validation,0.525,2888
4.0,0.25,2578,0.295,0.7447,-1.0193,-2627.88,5m,validation,0.525,2888
4.0,0.5,2578,0.274,0.551,-1.2275,-3164.48,5m,validation,0.525,2888
4.0,0.75,2578,0.266,0.4919,-1.2871,-3318.03,5m,validation,0.525,2888
4.0,1.0,2578,0.262,0.46,-1.3191,-3400.76,5m,validation,0.525,2888
4.0,1.5,2578,0.258,0.4231,-1.3564,-3496.7,5m,validation,0.525,2888
4.0,2.0,2578,0.256,0.4015,-1.3779,-3552.29,5m,validation,0.525,2888
4.5,0.25,2578,0.285,0.8194,-0.936,-2413.05,5m,validation,0.525,2888
4.5,0.5,2578,0.262,0.631,-1.1463,-2955.11,5m,validation,0.525,2888
4.5,0.75,2578,0.253,0.5603,-1.2187,-3141.89,5m,validation,0.525,2888
4.5,1.0,2578,0.249,0.524,-1.2551,-3235.69,5m,validation,0.525,2888
4.5,1.5,2578,0.244,0.4843,-1.295,-3338.6,5m,validation,0.525,2888
4.5,2.0,2578,0.241,0.4614,-1.318,-3397.91,5m,validation,0.525,2888
5.0,0.25,2578,0.278,0.8957,-0.8497,-2190.46,5m,validation,0.525,2888
5.0,0.5,2578,0.253,0.6966,-1.0796,-2783.23,5m,validation,0.525,2888
5.0,0.75,2578,0.242,0.6129,-1.1661,-3006.28,5m,validation,0.525,2888
5.0,1.0,2578,0.237,0.5721,-1.207,-3111.72,5m,validation,0.525,2888
5.0,1.5,2578,0.231,0.5281,-1.2512,-3225.61,5m,validation,0.525,2888
5.0,2.0,2578,0.228,0.503,-1.2765,-3290.87,5m,validation,0.525,2888
1.5,0.25,2568,0.442,0.5941,-1.1832,-3038.45,5m,validation,0.55,2888
1.5,0.5,2568,0.438,0.5791,-1.1992,-3079.6,5m,validation,0.55,2888
1.5,0.75,2568,0.437,0.5725,-1.2061,-3097.37,5m,validation,0.55,2888
1.5,1.0,2568,0.435,0.5691,-1.2096,-3106.3,5m,validation,0.55,2888
1.5,1.5,2568,0.435,0.5653,-1.2134,-3116.01,5m,validation,0.55,2888
1.5,2.0,2568,0.435,0.5632,-1.2155,-3121.43,5m,validation,0.55,2888
2.0,0.25,2568,0.405,0.6314,-1.1456,-2941.8,5m,validation,0.55,2888
2.0,0.5,2568,0.398,0.595,-1.1831,-3038.27,5m,validation,0.55,2888
2.0,0.75,2568,0.397,0.5799,-1.1988,-3078.53,5m,validation,0.55,2888
2.0,1.0,2568,0.396,0.5712,-1.2075,-3100.8,5m,validation,0.55,2888
2.0,1.5,2568,0.395,0.5613,-1.2173,-3126.09,5m,validation,0.55,2888
2.0,2.0,2568,0.395,0.5557,-1.223,-3140.65,5m,validation,0.55,2888
2.5,0.25,2568,0.364,0.6432,-1.1331,-2909.77,5m,validation,0.55,2888
2.5,0.5,2568,0.353,0.5803,-1.1978,-3076.02,5m,validation,0.55,2888
2.5,0.75,2568,0.351,0.5565,-1.2219,-3137.81,5m,validation,0.55,2888
2.5,1.0,2568,0.349,0.5422,-1.2364,-3175.14,5m,validation,0.55,2888
2.5,1.5,2568,0.348,0.5256,-1.2531,-3217.99,5m,validation,0.55,2888
2.5,2.0,2568,0.348,0.5158,-1.2629,-3243.08,5m,validation,0.55,2888
3.0,0.25,2568,0.332,0.6707,-1.1024,-2830.87,5m,validation,0.55,2888
3.0,0.5,2568,0.319,0.5476,-1.2305,-3159.84,5m,validation,0.55,2888
3.0,0.75,2568,0.315,0.5093,-1.2691,-3259.16,5m,validation,0.55,2888
3.0,1.0,2568,0.313,0.4873,-1.2914,-3316.26,5m,validation,0.55,2888
3.0,1.5,2568,0.311,0.462,-1.3167,-3381.21,5m,validation,0.55,2888
3.0,2.0,2568,0.311,0.4473,-1.3314,-3419.02,5m,validation,0.55,2888
3.5,0.25,2568,0.313,0.6913,-1.0775,-2767.07,5m,validation,0.55,2888
3.5,0.5,2568,0.295,0.5356,-1.2421,-3189.77,5m,validation,0.55,2888
3.5,0.75,2568,0.289,0.4887,-1.2895,-3311.43,5m,validation,0.55,2888
3.5,1.0,2568,0.285,0.4626,-1.3158,-3378.98,5m,validation,0.55,2888
3.5,1.5,2568,0.283,0.4325,-1.3462,-3457.15,5m,validation,0.55,2888
3.5,2.0,2568,0.282,0.4149,-1.3638,-3502.28,5m,validation,0.55,2888
4.0,0.25,2568,0.298,0.7858,-0.9777,-2510.75,5m,validation,0.55,2888
4.0,0.5,2568,0.275,0.5953,-1.1824,-3036.28,5m,validation,0.55,2888
4.0,0.75,2568,0.269,0.5375,-1.2408,-3186.28,5m,validation,0.55,2888
4.0,1.0,2568,0.265,0.5061,-1.2723,-3267.14,5m,validation,0.55,2888
4.0,1.5,2568,0.261,0.4698,-1.3089,-3361.2,5m,validation,0.55,2888
4.0,2.0,2568,0.259,0.4486,-1.3301,-3415.74,5m,validation,0.55,2888
4.5,0.25,2568,0.286,0.8265,-0.93,-2388.16,5m,validation,0.55,2888
4.5,0.5,2568,0.262,0.629,-1.1483,-2948.95,5m,validation,0.55,2888
4.5,0.75,2568,0.254,0.5679,-1.2103,-3108.08,5m,validation,0.55,2888
4.5,1.0,2568,0.25,0.5352,-1.2431,-3192.32,5m,validation,0.55,2888
4.5,1.5,2568,0.244,0.498,-1.2806,-3288.52,5m,validation,0.55,2888
4.5,2.0,2568,0.242,0.4764,-1.3023,-3344.32,5m,validation,0.55,2888
5.0,0.25,2568,0.279,0.8925,-0.8543,-2193.95,5m,validation,0.55,2888
5.0,0.5,2568,0.253,0.6914,-1.0846,-2785.23,5m,validation,0.55,2888
5.0,0.75,2568,0.243,0.6075,-1.1706,-3006.22,5m,validation,0.55,2888
5.0,1.0,2568,0.238,0.5667,-1.2117,-3111.56,5m,validation,0.55,2888
5.0,1.5,2568,0.231,0.5223,-1.2563,-3226.07,5m,validation,0.55,2888
5.0,2.0,2568,0.229,0.4969,-1.2818,-3291.65,5m,validation,0.55,2888
1.5,0.25,2567,0.445,0.6061,-1.1709,-3005.64,5m,validation,0.575,2888
1.5,0.5,2567,0.442,0.5913,-1.1867,-3046.35,5m,validation,0.575,2888
1.5,0.75,2567,0.44,0.5854,-1.193,-3062.42,5m,validation,0.575,2888
1.5,1.0,2567,0.439,0.5822,-1.1961,-3070.44,5m,validation,0.575,2888
1.5,1.5,2567,0.437,0.5789,-1.1995,-3079.07,5m,validation,0.575,2888
1.5,2.0,2567,0.437,0.577,-1.2013,-3083.83,5m,validation,0.575,2888
2.0,0.25,2567,0.405,0.6239,-1.1529,-2959.43,5m,validation,0.575,2888
2.0,0.5,2567,0.399,0.5877,-1.19,-3054.73,5m,validation,0.575,2888
2.0,0.75,2567,0.397,0.5728,-1.2055,-3094.56,5m,validation,0.575,2888
2.0,1.0,2567,0.396,0.5642,-1.2141,-3116.61,5m,validation,0.575,2888
2.0,1.5,2567,0.395,0.5545,-1.2239,-3141.67,5m,validation,0.575,2888
2.0,2.0,2567,0.395,0.5488,-1.2295,-3156.09,5m,validation,0.575,2888
2.5,0.25,2567,0.363,0.6257,-1.1506,-2953.51,5m,validation,0.575,2888
2.5,0.5,2567,0.353,0.5633,-1.2145,-3117.51,5m,validation,0.575,2888
2.5,0.75,2567,0.35,0.5389,-1.2393,-3181.33,5m,validation,0.575,2888
2.5,1.0,2567,0.35,0.524,-1.2543,-3219.87,5m,validation,0.575,2888
2.5,1.5,2567,0.348,0.5069,-1.2714,-3263.78,5m,validation,0.575,2888
2.5,2.0,2567,0.347,0.497,-1.2814,-3289.33,5m,validation,0.575,2888
3.0,0.25,2567,0.336,0.6992,-1.0738,-2756.56,5m,validation,0.575,2888
3.0,0.5,2567,0.324,0.5828,-1.195,-3067.61,5m,validation,0.575,2888
3.0,0.75,2567,0.319,0.5474,-1.2307,-3159.14,5m,validation,0.575,2888
3.0,1.0,2567,0.318,0.527,-1.2514,-3212.26,5m,validation,0.575,2888
3.0,1.5,2567,0.316,0.5034,-1.275,-3272.87,5m,validation,0.575,2888
3.0,2.0,2567,0.314,0.4897,-1.2887,-3308.17,5m,validation,0.575,2888
3.5,0.25,2567,0.313,0.691,-1.0784,-2768.28,5m,validation,0.575,2888
3.5,0.5,2567,0.296,0.5459,-1.2316,-3161.59,5m,validation,0.575,2888
3.5,0.75,2567,0.289,0.5007,-1.2772,-3278.56,5m,validation,0.575,2888
3.5,1.0,2567,0.287,0.4755,-1.3026,-3343.71,5m,validation,0.575,2888
3.5,1.5,2567,0.284,0.4464,-1.332,-3419.21,5m,validation,0.575,2888
3.5,2.0,2567,0.282,0.4294,-1.349,-3462.76,5m,validation,0.575,2888
4.0,0.25,2567,0.298,0.7793,-0.9855,-2529.77,5m,validation,0.575,2888
4.0,0.5,2567,0.278,0.587,-1.1904,-3055.75,5m,validation,0.575,2888
4.0,0.75,2567,0.27,0.5288,-1.2491,-3206.36,5m,validation,0.575,2888
4.0,1.0,2567,0.268,0.4974,-1.2807,-3287.5,5m,validation,0.575,2888
4.0,1.5,2567,0.263,0.461,-1.3174,-3381.64,5m,validation,0.575,2888
4.0,2.0,2567,0.26,0.4398,-1.3386,-3436.14,5m,validation,0.575,2888
4.5,0.25,2567,0.288,0.8393,-0.9184,-2357.5,5m,validation,0.575,2888
4.5,0.5,2567,0.265,0.6449,-1.1323,-2906.55,5m,validation,0.575,2888
4.5,0.75,2567,0.256,0.5858,-1.1921,-3060.07,5m,validation,0.575,2888
4.5,1.0,2567,0.253,0.5541,-1.2239,-3141.75,5m,validation,0.575,2888
4.5,1.5,2567,0.248,0.5178,-1.2606,-3235.88,5m,validation,0.575,2888
4.5,2.0,2567,0.243,0.4966,-1.2818,-3290.3,5m,validation,0.575,2888
5.0,0.25,2567,0.28,0.8999,-0.8485,-2178.18,5m,validation,0.575,2888
5.0,0.5,2567,0.255,0.6952,-1.0809,-2774.69,5m,validation,0.575,2888
5.0,0.75,2567,0.245,0.6173,-1.1606,-2979.14,5m,validation,0.575,2888
5.0,1.0,2567,0.241,0.5773,-1.2007,-3082.08,5m,validation,0.575,2888
5.0,1.5,2567,0.235,0.5337,-1.2445,-3194.73,5m,validation,0.575,2888
5.0,2.0,2567,0.231,0.5086,-1.2698,-3259.45,5m,validation,0.575,2888
1.5,0.25,2563,0.443,0.5955,-1.1814,-3027.81,5m,validation,0.6,2888
1.5,0.5,2563,0.44,0.5833,-1.1946,-3061.72,5m,validation,0.6,2888
1.5,0.75,2563,0.438,0.5784,-1.1998,-3075.09,5m,validation,0.6,2888
1.5,1.0,2563,0.437,0.5759,-1.2023,-3081.5,5m,validation,0.6,2888
1.5,1.5,2563,0.435,0.5733,-1.2049,-3088.21,5m,validation,0.6,2888
1.5,2.0,2563,0.434,0.5719,-1.2063,-3091.8,5m,validation,0.6,2888
2.0,0.25,2563,0.405,0.6072,-1.1695,-2997.5,5m,validation,0.6,2888
2.0,0.5,2563,0.398,0.5731,-1.2046,-3087.48,5m,validation,0.6,2888
2.0,0.75,2563,0.397,0.559,-1.2193,-3124.98,5m,validation,0.6,2888
2.0,1.0,2563,0.395,0.551,-1.2272,-3145.36,5m,validation,0.6,2888
2.0,1.5,2563,0.394,0.542,-1.2362,-3168.37,5m,validation,0.6,2888
2.0,2.0,2563,0.394,0.5369,-1.2413,-3181.54,5m,validation,0.6,2888
2.5,0.25,2563,0.364,0.6089,-1.1672,-2991.55,5m,validation,0.6,2888
2.5,0.5,2563,0.353,0.5492,-1.2284,-3148.5,5m,validation,0.6,2888
2.5,0.75,2563,0.351,0.525,-1.2532,-3212.03,5m,validation,0.6,2888
2.5,1.0,2563,0.35,0.511,-1.2672,-3247.92,5m,validation,0.6,2888
2.5,1.5,2563,0.348,0.495,-1.2832,-3288.94,5m,validation,0.6,2888
2.5,2.0,2563,0.348,0.4857,-1.2925,-3312.72,5m,validation,0.6,2888
3.0,0.25,2563,0.338,0.7052,-1.0681,-2737.67,5m,validation,0.6,2888
3.0,0.5,2563,0.325,0.6105,-1.1672,-2991.52,5m,validation,0.6,2888
3.0,0.75,2563,0.322,0.5762,-1.2018,-3080.28,5m,validation,0.6,2888
3.0,1.0,2563,0.32,0.5564,-1.2219,-3131.77,5m,validation,0.6,2888
3.0,1.5,2563,0.318,0.5334,-1.2449,-3190.64,5m,validation,0.6,2888
3.0,2.0,2563,0.318,0.52,-1.2583,-3224.97,5m,validation,0.6,2888
3.5,0.25,2563,0.315,0.6808,-1.0893,-2791.8,5m,validation,0.6,2888
3.5,0.5,2563,0.298,0.554,-1.2237,-3136.29,5m,validation,0.6,2888
3.5,0.75,2563,0.293,0.5085,-1.2694,-3253.58,5m,validation,0.6,2888
3.5,1.0,2563,0.29,0.4827,-1.2953,-3319.97,5m,validation,0.6,2888
3.5,1.5,2563,0.288,0.4528,-1.3255,-3397.29,5m,validation,0.6,2888
3.5,2.0,2563,0.286,0.4352,-1.343,-3442.17,5m,validation,0.6,2888
4.0,0.25,2563,0.3,0.7499,-1.0159,-2603.76,5m,validation,0.6,2888
4.0,0.5,2563,0.279,0.5819,-1.1954,-3063.8,5m,validation,0.6,2888
4.0,0.75,2563,0.273,0.5252,-1.2526,-3210.34,5m,validation,0.6,2888
4.0,1.0,2563,0.269,0.4938,-1.2842,-3291.36,5m,validation,0.6,2888
4.0,1.5,2563,0.265,0.4576,-1.3207,-3384.86,5m,validation,0.6,2888
4.0,2.0,2563,0.263,0.4366,-1.3417,-3438.85,5m,validation,0.6,2888
4.5,0.25,2563,0.289,0.8216,-0.9376,-2402.98,5m,validation,0.6,2888
4.5,0.5,2563,0.265,0.647,-1.1299,-2895.99,5m,validation,0.6,2888
4.5,0.75,2563,0.258,0.5872,-1.1906,-3051.51,5m,validation,0.6,2888
4.5,1.0,2563,0.254,0.555,-1.2229,-3134.34,5m,validation,0.6,2888
4.5,1.5,2563,0.25,0.518,-1.2603,-3230.06,5m,validation,0.6,2888
4.5,2.0,2563,0.247,0.4965,-1.2818,-3285.33,5m,validation,0.6,2888
5.0,0.25,2563,0.281,0.8779,-0.8714,-2233.52,5m,validation,0.6,2888
5.0,0.5,2563,0.255,0.6974,-1.0786,-2764.37,5m,validation,0.6,2888
5.0,0.75,2563,0.247,0.6204,-1.1574,-2966.3,5m,validation,0.6,2888
5.0,1.0,2563,0.242,0.5807,-1.1972,-3068.4,5m,validation,0.6,2888
5.0,1.5,2563,0.236,0.537,-1.2412,-3181.23,5m,validation,0.6,2888
5.0,2.0,2563,0.233,0.5118,-1.2665,-3245.93,5m,validation,0.6,2888
1.5,0.25,2554,0.439,0.5762,-1.1997,-3064.04,5m,validation,0.625,2888
1.5,0.5,2554,0.436,0.5622,-1.2148,-3102.54,5m,validation,0.625,2888
1.5,0.75,2554,0.435,0.5577,-1.2195,-3114.65,5m,validation,0.625,2888
1.5,1.0,2554,0.433,0.5554,-1.2218,-3120.5,5m,validation,0.625,2888
1.5,1.5,2554,0.431,0.553,-1.2242,-3126.67,5m,validation,0.625,2888
1.5,2.0,2554,0.431,0.5517,-1.2255,-3130.04,5m,validation,0.625,2888
2.0,0.25,2554,0.403,0.6009,-1.1746,-3000.05,5m,validation,0.625,2888
2.0,0.5,2554,0.396,0.5665,-1.2102,-3090.93,5m,validation,0.625,2888
2.0,0.75,2554,0.396,0.5522,-1.2251,-3128.85,5m,validation,0.625,2888
2.0,1.0,2554,0.395,0.5441,-1.2331,-3149.45,5m,validation,0.625,2888
2.0,1.5,2554,0.393,0.535,-1.2423,-3172.77,5m,validation,0.625,2888
2.0,2.0,2554,0.393,0.5297,-1.2475,-3186.19,5m,validation,0.625,2888
2.5,0.25,2554,0.364,0.6086,-1.1664,-2978.87,5m,validation,0.625,2888
2.5,0.5,2554,0.353,0.5497,-1.2269,-3133.62,5m,validation,0.625,2888
2.5,0.75,2554,0.352,0.5256,-1.2517,-3196.8,5m,validation,0.625,2888
2.5,1.0,2554,0.351,0.5117,-1.2656,-3232.31,5m,validation,0.625,2888
2.5,1.5,2554,0.349,0.4957,-1.2815,-3272.98,5m,validation,0.625,2888
2.5,2.0,2554,0.349,0.4865,-1.2908,-3296.59,5m,validation,0.625,2888
3.0,0.25,2554,0.335,0.6699,-1.1033,-2817.82,5m,validation,0.625,2888
3.0,0.5,2554,0.323,0.5794,-1.1973,-3057.88,5m,validation,0.625,2888
3.0,0.75,2554,0.32,0.5446,-1.2324,-3147.6,5m,validation,0.625,2888
3.0,1.0,2554,0.318,0.5244,-1.2529,-3199.81,5m,validation,0.625,2888
3.0,1.5,2554,0.316,0.501,-1.2763,-3259.72,5m,validation,0.625,2888
3.0,2.0,2554,0.316,0.4873,-1.29,-3294.72,5m,validation,0.625,2888
3.5,0.25,2554,0.312,0.6405,-1.1292,-2883.99,5m,validation,0.625,2888
3.5,0.5,2554,0.296,0.5107,-1.266,-3233.35,5m,validation,0.625,2888
3.5,0.75,2554,0.291,0.4634,-1.3136,-3355.02,5m,validation,0.625,2888
3.5,1.0,2554,0.288,0.4363,-1.3409,-3424.72,5m,validation,0.625,2888
3.5,1.5,2554,0.286,0.4052,-1.3721,-3504.41,5m,validation,0.625,2888
3.5,2.0,2554,0.285,0.387,-1.3903,-3550.85,5m,validation,0.625,2888
4.0,0.25,2554,0.297,0.6951,-1.0707,-2734.68,5m,validation,0.625,2888
4.0,0.5,2554,0.276,0.523,-1.2534,-3201.22,5m,validation,0.625,2888
4.0,0.75,2554,0.27,0.4647,-1.3121,-3351.02,5m,validation,0.625,2888
4.0,1.0,2554,0.267,0.4325,-1.3446,-3433.99,5m,validation,0.625,2888
4.0,1.5,2554,0.263,0.3952,-1.382,-3529.75,5m,validation,0.625,2888
4.0,2.0,2554,0.261,0.3736,-1.4037,-3585.08,5m,validation,0.625,2888
4.5,0.25,2554,0.288,0.8021,-0.9572,-2444.8,5m,validation,0.625,2888
4.5,0.5,2554,0.265,0.6284,-1.1475,-2930.68,5m,validation,0.625,2888
4.5,0.75,2554,0.258,0.5686,-1.2081,-3085.58,5m,validation,0.625,2888
4.5,1.0,2554,0.254,0.5364,-1.2405,-3168.19,5m,validation,0.625,2888
4.5,1.5,2554,0.25,0.4994,-1.2779,-3263.76,5m,validation,0.625,2888
4.5,2.0,2554,0.247,0.4777,-1.2996,-3319.06,5m,validation,0.625,2888
5.0,0.25,2554,0.28,0.8783,-0.8715,-2225.84,5m,validation,0.625,2888
5.0,0.5,2554,0.255,0.7004,-1.075,-2745.48,5m,validation,0.625,2888
5.0,0.75,2554,0.247,0.6293,-1.1475,-2930.77,5m,validation,0.625,2888
5.0,1.0,2554,0.242,0.591,-1.1859,-3028.9,5m,validation,0.625,2888
5.0,1.5,2554,0.236,0.5483,-1.2289,-3138.6,5m,validation,0.625,2888
5.0,2.0,2554,0.233,0.5238,-1.2535,-3201.48,5m,validation,0.625,2888
1.5,0.25,2547,0.442,0.5895,-1.187,-3023.26,5m,validation,0.65,2888
1.5,0.5,2547,0.439,0.5746,-1.2027,-3063.29,5m,validation,0.65,2888
1.5,0.75,2547,0.437,0.5695,-1.2081,-3076.9,5m,validation,0.65,2888
1.5,1.0,2547,0.435,0.5668,-1.2108,-3083.84,5m,validation,0.65,2888
1.5,1.5,2547,0.433,0.5638,-1.2138,-3091.48,5m,validation,0.65,2888
1.5,2.0,2547,0.432,0.5621,-1.2155,-3095.84,5m,validation,0.65,2888
2.0,0.25,2547,0.404,0.6214,-1.1546,-2940.64,5m,validation,0.65,2888
2.0,0.5,2547,0.398,0.5869,-1.1903,-3031.57,5m,validation,0.65,2888
2.0,0.75,2547,0.397,0.5727,-1.2048,-3068.69,5m,validation,0.65,2888
2.0,1.0,2547,0.396,0.5647,-1.2128,-3088.98,5m,validation,0.65,2888
2.0,1.5,2547,0.393,0.5557,-1.2219,-3112.07,5m,validation,0.65,2888
2.0,2.0,2547,0.393,0.5504,-1.2271,-3125.44,5m,validation,0.65,2888
2.5,0.25,2547,0.364,0.6195,-1.1558,-2943.87,5m,validation,0.65,2888
2.5,0.5,2547,0.355,0.5592,-1.2178,-3101.61,5m,validation,0.65,2888
2.5,0.75,2547,0.353,0.5347,-1.2428,-3165.45,5m,validation,0.65,2888
2.5,1.0,2547,0.351,0.5207,-1.2568,-3201.15,5m,validation,0.65,2888
2.5,1.5,2547,0.349,0.5046,-1.2729,-3242.13,5m,validation,0.65,2888
2.5,2.0,2547,0.349,0.4952,-1.2823,-3265.99,5m,validation,0.65,2888
3.0,0.25,2547,0.335,0.6592,-1.115,-2839.92,5m,validation,0.65,2888
3.0,0.5,2547,0.325,0.5711,-1.2059,-3071.37,5m,validation,0.65,2888
3.0,0.75,2547,0.322,0.5356,-1.2418,-3162.93,5m,validation,0.65,2888
3.0,1.0,2547,0.321,0.5151,-1.2625,-3215.55,5m,validation,0.65,2888
3.0,1.5,2547,0.318,0.4915,-1.2861,-3275.73,5m,validation,0.65,2888
3.0,2.0,2547,0.318,0.4777,-1.2999,-3310.93,5m,validation,0.65,2888
3.5,0.25,2547,0.312,0.6439,-1.1265,-2869.27,5m,validation,0.65,2888
3.5,0.5,2547,0.298,0.5167,-1.2602,-3209.83,5m,validation,0.65,2888
3.5,0.75,2547,0.293,0.4705,-1.3068,-3328.42,5m,validation,0.65,2888
3.5,1.0,2547,0.29,0.4442,-1.3333,-3396.02,5m,validation,0.65,2888
3.5,1.5,2547,0.287,0.414,-1.3636,-3473.2,5m,validation,0.65,2888
3.5,2.0,2547,0.287,0.3963,-1.3814,-3518.3,5m,validation,0.65,2888
4.0,0.25,2547,0.297,0.6966,-1.0696,-2724.37,5m,validation,0.65,2888
4.0,0.5,2547,0.278,0.5267,-1.25,-3183.72,5m,validation,0.65,2888
4.0,0.75,2547,0.271,0.4691,-1.308,-3331.42,5m,validation,0.65,2888
4.0,1.0,2547,0.267,0.4369,-1.3405,-3414.25,5m,validation,0.65,2888
4.0,1.5,2547,0.263,0.3998,-1.3778,-3509.19,5m,validation,0.65,2888
4.0,2.0,2547,0.262,0.3782,-1.3993,-3564.14,5m,validation,0.65,2888
4.5,0.25,2547,0.288,0.8021,-0.9593,-2443.41,5m,validation,0.65,2888
4.5,0.5,2547,0.266,0.6323,-1.144,-2913.89,5m,validation,0.65,2888
4.5,0.75,2547,0.259,0.5725,-1.2046,-3068.03,5m,validation,0.65,2888
4.5,1.0,2547,0.255,0.5395,-1.2378,-3152.66,5m,validation,0.65,2888
4.5,1.5,2547,0.251,0.5017,-1.2759,-3249.6,5m,validation,0.65,2888
4.5,2.0,2547,0.249,0.4797,-1.2978,-3305.58,5m,validation,0.65,2888
5.0,0.25,2547,0.279,0.8443,-0.9076,-2311.62,5m,validation,0.65,2888
5.0,0.5,2547,0.255,0.6607,-1.1153,-2840.74,5m,validation,0.65,2888
5.0,0.75,2547,0.247,0.5942,-1.1829,-3012.89,5m,validation,0.65,2888
5.0,1.0,2547,0.242,0.5584,-1.2189,-3104.52,5m,validation,0.65,2888
5.0,1.5,2547,0.236,0.5174,-1.2602,-3209.71,5m,validation,0.65,2888
5.0,2.0,2547,0.234,0.4936,-1.284,-3270.44,5m,validation,0.65,2888
1.5,0.25,2542,0.439,0.5879,-1.1889,-3022.28,5m,validation,0.675,2888
1.5,0.5,2542,0.436,0.5734,-1.2041,-3060.9,5m,validation,0.675,2888
1.5,0.75,2542,0.436,0.5684,-1.2093,-3074.17,5m,validation,0.675,2888
1.5,1.0,2542,0.434,0.5657,-1.212,-3080.95,5m,validation,0.675,2888
1.5,1.5,2542,0.432,0.5628,-1.215,-3088.51,5m,validation,0.675,2888
1.5,2.0,2542,0.431,0.5611,-1.2167,-3092.89,5m,validation,0.675,2888
2.0,0.25,2542,0.404,0.6327,-1.1435,-2906.65,5m,validation,0.675,2888
2.0,0.5,2542,0.399,0.5989,-1.1785,-2995.79,5m,validation,0.675,2888
2.0,0.75,2542,0.398,0.5853,-1.1925,-3031.27,5m,validation,0.675,2888
2.0,1.0,2542,0.396,0.5776,-1.2002,-3050.81,5m,validation,0.675,2888
2.0,1.5,2542,0.395,0.5688,-1.209,-3073.2,5m,validation,0.675,2888
2.0,2.0,2542,0.394,0.5636,-1.2141,-3086.29,5m,validation,0.675,2888
2.5,0.25,2542,0.365,0.6253,-1.1503,-2924.1,5m,validation,0.675,2888
2.5,0.5,2542,0.356,0.5658,-1.2115,-3079.57,5m,validation,0.675,2888
2.5,0.75,2542,0.355,0.5417,-1.2361,-3142.1,5m,validation,0.675,2888
2.5,1.0,2542,0.354,0.528,-1.2498,-3176.97,5m,validation,0.675,2888
2.5,1.5,2542,0.352,0.5122,-1.2656,-3217.06,5m,validation,0.675,2888
2.5,2.0,2542,0.352,0.503,-1.2748,-3240.46,5m,validation,0.675,2888
3.0,0.25,2542,0.336,0.6645,-1.1103,-2822.3,5m,validation,0.675,2888
3.0,0.5,2542,0.325,0.5807,-1.1965,-3041.56,5m,validation,0.675,2888
3.0,0.75,2542,0.322,0.5467,-1.2311,-3129.37,5m,validation,0.675,2888
3.0,1.0,2542,0.321,0.5273,-1.2505,-3178.77,5m,validation,0.675,2888
3.0,1.5,2542,0.319,0.5049,-1.2729,-3235.76,5m,validation,0.675,2888
3.0,2.0,2542,0.319,0.4917,-1.2861,-3269.24,5m,validation,0.675,2888
3.5,0.25,2542,0.314,0.7014,-1.0697,-2719.3,5m,validation,0.675,2888
3.5,0.5,2542,0.3,0.581,-1.1962,-3040.73,5m,validation,0.675,2888
3.5,0.75,2542,0.295,0.5373,-1.2403,-3152.77,5m,validation,0.675,2888
3.5,1.0,2542,0.293,0.5124,-1.2655,-3216.79,5m,validation,0.675,2888
3.5,1.5,2542,0.291,0.4835,-1.2943,-3290.11,5m,validation,0.675,2888
3.5,2.0,2542,0.29,0.4666,-1.3112,-3333.13,5m,validation,0.675,2888
4.0,0.25,2542,0.298,0.7202,-1.047,-2661.56,5m,validation,0.675,2888
4.0,0.5,2542,0.279,0.5586,-1.2183,-3097.01,5m,validation,0.675,2888
4.0,0.75,2542,0.273,0.5045,-1.2729,-3235.79,5m,validation,0.675,2888
4.0,1.0,2542,0.269,0.474,-1.3038,-3314.18,5m,validation,0.675,2888
4.0,1.5,2542,0.267,0.4391,-1.3387,-3402.99,5m,validation,0.675,2888
4.0,2.0,2542,0.264,0.4188,-1.359,-3454.57,5m,validation,0.675,2888
