r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
4.0,0.167,607,0.521,1.5236,924.85,MB,15m,validation,0.425,717
4.0,0.25,607,0.47,1.0897,661.44,MB,15m,validation,0.425,717
4.0,0.5,607,0.384,-0.073,-44.33,MB,15m,validation,0.425,717
4.0,1.0,607,0.32,-2.2534,-1367.81,MB,15m,validation,0.425,717
4.0,2.0,607,0.303,-4.8674,-2954.54,MB,15m,validation,0.425,717
4.0,5.0,607,0.272,-10.7128,-6502.67,MB,15m,validation,0.425,717
5.0,0.083,607,0.669,2.1488,1304.33,MB,15m,validation,0.425,717
5.0,0.125,607,0.585,2.1027,1276.33,MB,15m,validation,0.425,717
5.0,0.167,607,0.516,1.5161,920.29,MB,15m,validation,0.425,717
5.0,0.25,607,0.465,1.121,680.43,MB,15m,validation,0.425,717
5.0,0.5,607,0.372,0.0731,44.37,MB,15m,validation,0.425,717
5.0,1.0,607,0.301,-2.0808,-1263.05,MB,15m,validation,0.425,717
5.0,2.0,607,0.277,-4.5928,-2787.82,MB,15m,validation,0.425,717
5.0,5.0,607,0.244,-10.3753,-6297.79,MB,15m,validation,0.425,717
7.0,0.083,607,0.669,2.1486,1304.22,MB,15m,validation,0.425,717
7.0,0.125,607,0.583,2.0692,1255.99,MB,15m,validation,0.425,717
7.0,0.167,607,0.509,1.2795,776.67,MB,15m,validation,0.425,717
7.0,0.25,607,0.453,0.8253,500.97,MB,15m,validation,0.425,717
7.0,0.5,607,0.359,-0.0295,-17.92,MB,15m,validation,0.425,717
7.0,1.0,607,0.28,-1.9804,-1202.08,MB,15m,validation,0.425,717
7.0,2.0,607,0.237,-4.4168,-2680.99,MB,15m,validation,0.425,717
7.0,5.0,607,0.199,-9.9777,-6056.46,MB,15m,validation,0.425,717
10.0,0.083,607,0.669,2.1486,1304.22,MB,15m,validation,0.425,717
10.0,0.125,607,0.583,2.0698,1256.36,MB,15m,validation,0.425,717
10.0,0.167,607,0.509,1.2841,779.44,MB,15m,validation,0.425,717
10.0,0.25,607,0.453,0.8516,516.95,MB,15m,validation,0.425,717
10.0,0.5,607,0.357,0.0866,52.58,MB,15m,validation,0.425,717
10.0,1.0,607,0.272,-1.95,-1183.63,MB,15m,validation,0.425,717
10.0,2.0,607,0.222,-4.1473,-2517.4,MB,15m,validation,0.425,717
10.0,5.0,607,0.168,-9.7908,-5943.01,MB,15m,validation,0.425,717
2.0,0.083,596,0.698,2.2083,1316.16,MB,15m,validation,0.45,717
2.0,0.125,596,0.628,1.917,1142.5,MB,15m,validation,0.45,717
2.0,0.167,596,0.579,1.346,802.24,MB,15m,validation,0.45,717
2.0,0.25,596,0.542,0.7887,470.05,MB,15m,validation,0.45,717
2.0,0.5,596,0.488,-0.8337,-496.88,MB,15m,validation,0.45,717
2.0,1.0,596,0.45,-2.8642,-1707.07,MB,15m,validation,0.45,717
2.0,2.0,596,0.389,-5.5918,-3332.74,MB,15m,validation,0.45,717
2.0,5.0,596,0.247,-11.1793,-6662.87,MB,15m,validation,0.45,717
3.0,0.083,596,0.685,2.3445,1397.3,MB,15m,validation,0.45,717
3.0,0.125,596,0.604,2.381,1419.08,MB,15m,validation,0.45,717
3.0,0.167,596,0.542,1.7367,1035.06,MB,15m,validation,0.45,717
3.0,0.25,596,0.495,1.3162,784.44,MB,15m,validation,0.45,717
3.0,0.5,596,0.416,-0.29,-172.85,MB,15m,validation,0.45,717
3.0,1.0,596,0.374,-2.3332,-1390.6,MB,15m,validation,0.45,717
3.0,2.0,596,0.369,-4.9175,-2930.85,MB,15m,validation,0.45,717
3.0,5.0,596,0.292,-10.7853,-6428.01,MB,15m,validation,0.45,717
4.0,0.083,596,0.68,2.3626,1408.1,MB,15m,validation,0.45,717
4.0,0.125,596,0.592,2.3843,1421.03,MB,15m,validation,0.45,717
4.0,0.167,596,0.529,1.8034,1074.81,MB,15m,validation,0.45,717
4.0,0.25,596,0.473,1.3934,830.5,MB,15m,validation,0.45,717
4.0,0.5,596,0.391,0.0408,24.32,MB,15m,validation,0.45,717
4.0,1.0,596,0.322,-2.0834,-1241.7,MB,15m,validation,0.45,717
4.0,2.0,596,0.31,-4.6528,-2773.09,MB,15m,validation,0.45,717
4.0,5.0,596,0.279,-10.5174,-6268.34,MB,15m,validation,0.45,717
5.0,0.083,596,0.678,2.374,1414.91,MB,15m,validation,0.45,717
5.0,0.125,596,0.587,2.3808,1418.96,MB,15m,validation,0.45,717
5.0,0.167,596,0.523,1.8517,1103.59,MB,15m,validation,0.45,717
5.0,0.25,596,0.468,1.4552,867.3,MB,15m,validation,0.45,717
5.0,0.5,596,0.376,0.2263,134.88,MB,15m,validation,0.45,717
5.0,1.0,596,0.3,-1.8792,-1120.01,MB,15m,validation,0.45,717
5.0,2.0,596,0.279,-4.4023,-2623.77,MB,15m,validation,0.45,717
5.0,5.0,596,0.25,-10.0996,-6019.35,MB,15m,validation,0.45,717
7.0,0.083,596,0.678,2.3737,1414.74,MB,15m,validation,0.45,717
7.0,0.125,596,0.586,2.3336,1390.81,MB,15m,validation,0.45,717
7.0,0.167,596,0.515,1.5804,941.93,MB,15m,validation,0.45,717
7.0,0.25,596,0.455,1.1266,671.46,MB,15m,validation,0.45,717
7.0,0.5,596,0.361,0.0793,47.24,MB,15m,validation,0.45,717
7.0,1.0,596,0.277,-1.8685,-1113.61,MB,15m,validation,0.45,717
7.0,2.0,596,0.235,-4.3199,-2574.66,MB,15m,validation,0.45,717
7.0,5.0,596,0.201,-9.792,-5836.05,MB,15m,validation,0.45,717
10.0,0.083,596,0.678,2.3737,1414.74,MB,15m,validation,0.45,717
10.0,0.125,596,0.586,2.3341,1391.15,MB,15m,validation,0.45,717
10.0,0.167,596,0.515,1.5842,944.2,MB,15m,validation,0.45,717
10.0,0.25,596,0.455,1.1528,687.04,MB,15m,validation,0.45,717
10.0,0.5,596,0.359,0.2254,134.31,MB,15m,validation,0.45,717
10.0,1.0,596,0.268,-1.8479,-1101.35,MB,15m,validation,0.45,717
10.0,2.0,596,0.218,-4.1645,-2482.06,MB,15m,validation,0.45,717
10.0,5.0,596,0.163,-9.8839,-5890.83,MB,15m,validation,0.45,717
2.0,0.083,592,0.686,2.0555,1216.86,MB,15m,validation,0.475,717
2.0,0.125,592,0.622,1.7041,1008.83,MB,15m,validation,0.475,717
2.0,0.167,592,0.573,1.1696,692.39,MB,15m,validation,0.475,717
2.0,0.25,592,0.542,0.6024,356.62,MB,15m,validation,0.475,717
2.0,0.5,592,0.485,-1.1584,-685.77,MB,15m,validation,0.475,717
2.0,1.0,592,0.449,-3.2192,-1905.78,MB,15m,validation,0.475,717
2.0,2.0,592,0.377,-5.9823,-3541.54,MB,15m,validation,0.475,717
2.0,5.0,592,0.236,-11.4969,-6806.16,MB,15m,validation,0.475,717
3.0,0.083,592,0.671,2.1605,1278.99,MB,15m,validation,0.475,717
3.0,0.125,592,0.595,2.1389,1266.2,MB,15m,validation,0.475,717
3.0,0.167,592,0.529,1.5218,900.93,MB,15m,validation,0.475,717
3.0,0.25,592,0.49,1.0851,642.36,MB,15m,validation,0.475,717
3.0,0.5,592,0.409,-0.6274,-371.45,MB,15m,validation,0.475,717
3.0,1.0,592,0.37,-2.6403,-1563.04,MB,15m,validation,0.475,717
3.0,2.0,592,0.361,-5.2776,-3124.31,MB,15m,validation,0.475,717
3.0,5.0,592,0.287,-11.0548,-6544.46,MB,15m,validation,0.475,717
4.0,0.083,592,0.667,2.2107,1308.71,MB,15m,validation,0.475,717
4.0,0.125,592,0.586,2.1885,1295.57,MB,15m,validation,0.475,717
4.0,0.167,592,0.517,1.6635,984.8,MB,15m,validation,0.475,717
4.0,0.25,592,0.47,1.2521,741.27,MB,15m,validation,0.475,717
4.0,0.5,592,0.382,-0.2595,-153.61,MB,15m,validation,0.475,717
4.0,1.0,592,0.321,-2.3052,-1364.68,MB,15m,validation,0.475,717
4.0,2.0,592,0.307,-4.9463,-2928.21,MB,15m,validation,0.475,717
4.0,5.0,592,0.28,-10.6388,-6298.14,MB,15m,validation,0.475,717
5.0,0.083,592,0.664,2.2189,1313.58,MB,15m,validation,0.475,717
5.0,0.125,592,0.581,2.2226,1315.8,MB,15m,validation,0.475,717
5.0,0.167,592,0.512,1.7584,1041.0,MB,15m,validation,0.475,717
5.0,0.25,592,0.465,1.3819,818.11,MB,15m,validation,0.475,717
5.0,0.5,592,0.37,0.0664,39.33,MB,15m,validation,0.475,717
5.0,1.0,592,0.296,-2.0144,-1192.52,MB,15m,validation,0.475,717
5.0,2.0,592,0.275,-4.5747,-2708.22,MB,15m,validation,0.475,717
5.0,5.0,592,0.252,-10.2055,-6041.66,MB,15m,validation,0.475,717
7.0,0.083,592,0.664,2.2167,1312.32,MB,15m,validation,0.475,717
7.0,0.125,592,0.578,2.1336,1263.12,MB,15m,validation,0.475,717
7.0,0.167,592,0.503,1.5694,929.08,MB,15m,validation,0.475,717
7.0,0.25,592,0.453,1.1644,689.31,MB,15m,validation,0.475,717
7.0,0.5,592,0.356,0.0178,10.52,MB,15m,validation,0.475,717
7.0,1.0,592,0.274,-1.8735,-1109.13,MB,15m,validation,0.475,717
7.0,2.0,592,0.231,-4.3589,-2580.49,MB,15m,validation,0.475,717
7.0,5.0,592,0.203,-9.7578,-5776.62,MB,15m,validation,0.475,717
10.0,0.083,592,0.664,2.2167,1312.32,MB,15m,validation,0.475,717
10.0,0.125,592,0.578,2.1342,1263.46,MB,15m,validation,0.475,717
10.0,0.167,592,0.503,1.5732,931.34,MB,15m,validation,0.475,717
10.0,0.25,592,0.453,1.1914,705.31,MB,15m,validation,0.475,717
10.0,0.5,592,0.355,0.1417,83.91,MB,15m,validation,0.475,717
10.0,1.0,592,0.265,-1.7538,-1038.26,MB,15m,validation,0.475,717
10.0,2.0,592,0.22,-4.1704,-2468.87,MB,15m,validation,0.475,717
10.0,5.0,592,0.164,-9.8646,-5839.87,MB,15m,validation,0.475,717
2.0,0.083,586,0.688,2.1006,1230.96,MB,15m,validation,0.5,717
2.0,0.125,586,0.619,1.6749,981.46,MB,15m,validation,0.5,717
2.0,0.167,586,0.57,1.1454,671.18,MB,15m,validation,0.5,717
2.0,0.25,586,0.541,0.5259,308.19,MB,15m,validation,0.5,717
2.0,0.5,586,0.491,-1.205,-706.13,MB,15m,validation,0.5,717
2.0,1.0,586,0.454,-3.312,-1940.86,MB,15m,validation,0.5,717
2.0,2.0,586,0.369,-6.0881,-3567.65,MB,15m,validation,0.5,717
2.0,5.0,586,0.227,-11.611,-6804.02,MB,15m,validation,0.5,717
3.0,0.083,586,0.666,2.102,1231.78,MB,15m,validation,0.5,717
3.0,0.125,586,0.587,2.0075,1176.41,MB,15m,validation,0.5,717
3.0,0.167,586,0.526,1.4687,860.65,MB,15m,validation,0.5,717
3.0,0.25,586,0.485,0.982,575.43,MB,15m,validation,0.5,717
3.0,0.5,586,0.415,-0.6833,-400.42,MB,15m,validation,0.5,717
3.0,1.0,586,0.381,-2.7073,-1586.51,MB,15m,validation,0.5,717
3.0,2.0,586,0.362,-5.3526,-3136.65,MB,15m,validation,0.5,717
3.0,5.0,586,0.287,-10.938,-6409.66,MB,15m,validation,0.5,717
4.0,0.083,586,0.664,2.1699,1271.57,MB,15m,validation,0.5,717
4.0,0.125,586,0.58,2.0841,1221.28,MB,15m,validation,0.5,717
4.0,0.167,586,0.514,1.6319,956.27,MB,15m,validation,0.5,717
4.0,0.25,586,0.466,1.152,675.06,MB,15m,validation,0.5,717
4.0,0.5,586,0.381,-0.2684,-157.3,MB,15m,validation,0.5,717
4.0,1.0,586,0.326,-2.3273,-1363.82,MB,15m,validation,0.5,717
4.0,2.0,586,0.311,-4.9187,-2882.37,MB,15m,validation,0.5,717
4.0,5.0,586,0.282,-10.6414,-6235.85,MB,15m,validation,0.5,717
5.0,0.083,586,0.66,2.1722,1272.91,MB,15m,validation,0.5,717
5.0,0.125,586,0.577,2.1106,1236.81,MB,15m,validation,0.5,717
5.0,0.167,586,0.507,1.7128,1003.69,MB,15m,validation,0.5,717
5.0,0.25,586,0.459,1.252,733.67,MB,15m,validation,0.5,717
5.0,0.5,586,0.363,-0.0046,-2.72,MB,15m,validation,0.5,717
5.0,1.0,586,0.297,-2.0866,-1222.74,MB,15m,validation,0.5,717
5.0,2.0,586,0.276,-4.5684,-2677.11,MB,15m,validation,0.5,717
5.0,5.0,586,0.249,-10.2382,-5999.57,MB,15m,validation,0.5,717
7.0,0.083,586,0.66,2.1785,1276.59,MB,15m,validation,0.5,717
7.0,0.125,586,0.575,2.0654,1210.33,MB,15m,validation,0.5,717
7.0,0.167,586,0.502,1.6257,952.69,MB,15m,validation,0.5,717
7.0,0.25,586,0.451,1.1659,683.2,MB,15m,validation,0.5,717
7.0,0.5,586,0.353,0.0692,40.53,MB,15m,validation,0.5,717
7.0,1.0,586,0.273,-1.9223,-1126.49,MB,15m,validation,0.5,717
7.0,2.0,586,0.232,-4.4132,-2586.11,MB,15m,validation,0.5,717
7.0,5.0,586,0.201,-9.9314,-5819.78,MB,15m,validation,0.5,717
10.0,0.083,586,0.66,2.1785,1276.59,MB,15m,validation,0.5,717
10.0,0.125,586,0.575,2.066,1210.69,MB,15m,validation,0.5,717
10.0,0.167,586,0.5,1.5842,928.35,MB,15m,validation,0.5,717
10.0,0.25,586,0.449,1.1472,672.28,MB,15m,validation,0.5,717
10.0,0.5,586,0.35,0.1466,85.94,MB,15m,validation,0.5,717
10.0,1.0,586,0.266,-1.7246,-1010.61,MB,15m,validation,0.5,717
10.0,2.0,586,0.22,-4.0848,-2393.72,MB,15m,validation,0.5,717
10.0,5.0,586,0.167,-9.6484,-5653.93,MB,15m,validation,0.5,717
2.0,0.083,588,0.68,1.962,1153.64,MB,15m,validation,0.525,717
2.0,0.125,588,0.616,1.6048,943.62,MB,15m,validation,0.525,717
2.0,0.167,588,0.571,1.2318,724.33,MB,15m,validation,0.525,717
2.0,0.25,588,0.541,0.4713,277.13,MB,15m,validation,0.525,717
2.0,0.5,588,0.493,-1.2271,-721.53,MB,15m,validation,0.525,717
2.0,1.0,588,0.442,-3.3399,-1963.85,MB,15m,validation,0.525,717
2.0,2.0,588,0.354,-6.1116,-3593.59,MB,15m,validation,0.525,717
2.0,5.0,588,0.207,-11.6164,-6830.44,MB,15m,validation,0.525,717
3.0,0.083,588,0.662,2.0432,1201.42,MB,15m,validation,0.525,717
3.0,0.125,588,0.58,1.8926,1112.85,MB,15m,validation,0.525,717
3.0,0.167,588,0.526,1.5312,900.34,MB,15m,validation,0.525,717
3.0,0.25,588,0.483,0.922,542.16,MB,15m,validation,0.525,717
3.0,0.5,588,0.415,-0.8315,-488.94,MB,15m,validation,0.525,717
3.0,1.0,588,0.383,-2.806,-1649.94,MB,15m,validation,0.525,717
3.0,2.0,588,0.359,-5.5114,-3240.72,MB,15m,validation,0.525,717
3.0,5.0,588,0.286,-10.956,-6442.12,MB,15m,validation,0.525,717
4.0,0.083,588,0.66,2.1122,1241.96,MB,15m,validation,0.525,717
4.0,0.125,588,0.571,1.9133,1125.05,MB,15m,validation,0.525,717
4.0,0.167,588,0.51,1.6297,958.26,MB,15m,validation,0.525,717
4.0,0.25,588,0.463,1.0587,622.49,MB,15m,validation,0.525,717
4.0,0.5,588,0.378,-0.4902,-288.24,MB,15m,validation,0.525,717
4.0,1.0,588,0.325,-2.4764,-1456.1,MB,15m,validation,0.525,717
4.0,2.0,588,0.311,-5.0671,-2979.45,MB,15m,validation,0.525,717
4.0,5.0,588,0.27,-10.7734,-6334.79,MB,15m,validation,0.525,717
5.0,0.083,588,0.656,2.1313,1253.18,MB,15m,validation,0.525,717
5.0,0.125,588,0.568,1.9602,1152.6,MB,15m,validation,0.525,717
5.0,0.167,588,0.505,1.7191,1010.85,MB,15m,validation,0.525,717
5.0,0.25,588,0.452,1.0925,642.36,MB,15m,validation,0.525,717
5.0,0.5,588,0.361,-0.3359,-197.5,MB,15m,validation,0.525,717
5.0,1.0,588,0.296,-2.3774,-1397.92,MB,15m,validation,0.525,717
5.0,2.0,588,0.272,-4.8898,-2875.19,MB,15m,validation,0.525,717
5.0,5.0,588,0.245,-10.5943,-6229.44,MB,15m,validation,0.525,717
7.0,0.083,588,0.656,2.1382,1257.26,MB,15m,validation,0.525,717
7.0,0.125,588,0.566,1.9195,1128.65,MB,15m,validation,0.525,717
7.0,0.167,588,0.5,1.6417,965.34,MB,15m,validation,0.525,717
7.0,0.25,588,0.444,1.0328,607.3,MB,15m,validation,0.525,717
7.0,0.5,588,0.35,-0.1236,-72.68,MB,15m,validation,0.525,717
7.0,1.0,588,0.272,-2.1202,-1246.7,MB,15m,validation,0.525,717
7.0,2.0,588,0.226,-4.6997,-2763.41,MB,15m,validation,0.525,717
7.0,5.0,588,0.197,-10.2287,-6014.48,MB,15m,validation,0.525,717
10.0,0.083,588,0.656,2.1382,1257.27,MB,15m,validation,0.525,717
10.0,0.125,588,0.566,1.9209,1129.5,MB,15m,validation,0.525,717
10.0,0.167,588,0.498,1.6033,942.72,MB,15m,validation,0.525,717
10.0,0.25,588,0.442,1.0194,599.39,MB,15m,validation,0.525,717
10.0,0.5,588,0.347,-0.0345,-20.31,MB,15m,validation,0.525,717
10.0,1.0,588,0.265,-1.8269,-1074.21,MB,15m,validation,0.525,717
10.0,2.0,588,0.216,-4.2319,-2488.37,MB,15m,validation,0.525,717
10.0,5.0,588,0.165,-9.8269,-5778.2,MB,15m,validation,0.525,717
2.0,0.083,581,0.664,1.8802,1092.39,MB,15m,validation,0.55,717
2.0,0.125,581,0.609,1.7055,990.87,MB,15m,validation,0.55,717
2.0,0.167,581,0.568,1.1491,667.6,MB,15m,validation,0.55,717
2.0,0.25,581,0.534,0.3227,187.47,MB,15m,validation,0.55,717
2.0,0.5,581,0.492,-1.3747,-798.72,MB,15m,validation,0.55,717
2.0,1.0,581,0.439,-3.5987,-2090.85,MB,15m,validation,0.55,717
2.0,2.0,581,0.339,-6.4314,-3736.64,MB,15m,validation,0.55,717
2.0,5.0,581,0.186,-11.9886,-6965.39,MB,15m,validation,0.55,717
3.0,0.083,581,0.649,2.0293,1179.04,MB,15m,validation,0.55,717
3.0,0.125,581,0.571,1.9469,1131.16,MB,15m,validation,0.55,717
3.0,0.167,581,0.523,1.5004,871.74,MB,15m,validation,0.55,717
3.0,0.25,581,0.475,0.8225,477.85,MB,15m,validation,0.55,717
3.0,0.5,581,0.41,-0.987,-573.42,MB,15m,validation,0.55,717
3.0,1.0,581,0.377,-3.1554,-1833.27,MB,15m,validation,0.55,717
3.0,2.0,581,0.346,-5.9777,-3473.02,MB,15m,validation,0.55,717
3.0,5.0,581,0.269,-11.5094,-6686.95,MB,15m,validation,0.55,717
4.0,0.083,581,0.645,2.0963,1217.93,MB,15m,validation,0.55,717
4.0,0.125,581,0.561,2.0424,1186.65,MB,15m,validation,0.55,717
4.0,0.167,581,0.511,1.5801,918.05,MB,15m,validation,0.55,717
4.0,0.25,581,0.458,1.0283,597.44,MB,15m,validation,0.55,717
4.0,0.5,581,0.373,-0.6134,-356.41,MB,15m,validation,0.55,717
4.0,1.0,581,0.327,-2.7343,-1588.63,MB,15m,validation,0.55,717
4.0,2.0,581,0.31,-5.4336,-3156.95,MB,15m,validation,0.55,717
4.0,5.0,581,0.263,-11.1715,-6490.65,MB,15m,validation,0.55,717
5.0,0.083,581,0.644,2.0903,1214.46,MB,15m,validation,0.55,717
5.0,0.125,581,0.558,2.0483,1190.07,MB,15m,validation,0.55,717
5.0,0.167,581,0.501,1.634,949.36,MB,15m,validation,0.55,717
5.0,0.25,581,0.442,1.0264,596.35,MB,15m,validation,0.55,717
5.0,0.5,581,0.349,-0.6079,-353.22,MB,15m,validation,0.55,717
5.0,1.0,581,0.284,-2.9122,-1691.98,MB,15m,validation,0.55,717
5.0,2.0,581,0.258,-5.6386,-3276.01,MB,15m,validation,0.55,717
5.0,5.0,581,0.229,-11.5367,-6702.85,MB,15m,validation,0.55,717
7.0,0.083,581,0.644,2.1021,1221.3,MB,15m,validation,0.55,717
7.0,0.125,581,0.556,2.0162,1171.4,MB,15m,validation,0.55,717
7.0,0.167,581,0.496,1.5651,909.35,MB,15m,validation,0.55,717
7.0,0.25,581,0.434,0.9509,552.48,MB,15m,validation,0.55,717
7.0,0.5,581,0.337,-0.3793,-220.39,MB,15m,validation,0.55,717
7.0,1.0,581,0.262,-2.6073,-1514.84,MB,15m,validation,0.55,717
7.0,2.0,581,0.217,-5.3244,-3093.46,MB,15m,validation,0.55,717
7.0,5.0,581,0.186,-11.1119,-6456.0,MB,15m,validation,0.55,717
10.0,0.083,581,0.644,2.1021,1221.3,MB,15m,validation,0.55,717
10.0,0.125,581,0.556,2.0168,1171.76,MB,15m,validation,0.55,717
10.0,0.167,581,0.494,1.5245,885.73,MB,15m,validation,0.55,717
10.0,0.25,581,0.432,0.9369,544.32,MB,15m,validation,0.55,717
10.0,0.5,581,0.336,-0.2802,-162.78,MB,15m,validation,0.55,717
10.0,1.0,581,0.255,-2.2159,-1287.44,MB,15m,validation,0.55,717
10.0,2.0,581,0.205,-4.9668,-2885.74,MB,15m,validation,0.55,717
10.0,5.0,581,0.15,-10.9065,-6336.65,MB,15m,validation,0.55,717
2.0,0.083,574,0.664,1.827,1048.71,MB,15m,validation,0.575,717
2.0,0.125,574,0.606,1.5944,915.17,MB,15m,validation,0.575,717
2.0,0.167,574,0.571,1.0515,603.56,MB,15m,validation,0.575,717
2.0,0.25,574,0.538,0.2449,140.56,MB,15m,validation,0.575,717
2.0,0.5,574,0.498,-1.3222,-758.93,MB,15m,validation,0.575,717
2.0,1.0,574,0.444,-3.5536,-2039.74,MB,15m,validation,0.575,717
2.0,2.0,574,0.354,-6.4666,-3711.83,MB,15m,validation,0.575,717
2.0,5.0,574,0.169,-12.0707,-6928.6,MB,15m,validation,0.575,717
3.0,0.083,574,0.641,1.8691,1072.83,MB,15m,validation,0.575,717
3.0,0.125,574,0.559,1.6876,968.68,MB,15m,validation,0.575,717
3.0,0.167,574,0.514,1.2155,697.7,MB,15m,validation,0.575,717
3.0,0.25,574,0.467,0.4693,269.37,MB,15m,validation,0.575,717
3.0,0.5,574,0.404,-1.1496,-659.87,MB,15m,validation,0.575,717
3.0,1.0,574,0.371,-3.3355,-1914.57,MB,15m,validation,0.575,717
3.0,2.0,574,0.333,-6.2643,-3595.68,MB,15m,validation,0.575,717
3.0,5.0,574,0.253,-11.8535,-6803.92,MB,15m,validation,0.575,717
4.0,0.083,574,0.638,1.9602,1125.18,MB,15m,validation,0.575,717
4.0,0.125,574,0.551,1.8557,1065.18,MB,15m,validation,0.575,717
4.0,0.167,574,0.503,1.364,782.91,MB,15m,validation,0.575,717
4.0,0.25,574,0.451,0.748,429.37,MB,15m,validation,0.575,717
4.0,0.5,574,0.371,-0.763,-437.94,MB,15m,validation,0.575,717
4.0,1.0,574,0.324,-3.0298,-1739.09,MB,15m,validation,0.575,717
4.0,2.0,574,0.305,-5.8582,-3362.63,MB,15m,validation,0.575,717
4.0,5.0,574,0.256,-11.6935,-6712.09,MB,15m,validation,0.575,717
5.0,0.083,574,0.636,1.9637,1127.19,MB,15m,validation,0.575,717
5.0,0.125,574,0.544,1.8292,1049.95,MB,15m,validation,0.575,717
5.0,0.167,574,0.493,1.4067,807.47,MB,15m,validation,0.575,717
5.0,0.25,574,0.434,0.764,438.51,MB,15m,validation,0.575,717
5.0,0.5,574,0.345,-0.7701,-442.01,MB,15m,validation,0.575,717
5.0,1.0,574,0.279,-3.1671,-1817.89,MB,15m,validation,0.575,717
5.0,2.0,574,0.251,-6.0356,-3464.41,MB,15m,validation,0.575,717
5.0,5.0,574,0.221,-12.0488,-6915.99,MB,15m,validation,0.575,717
7.0,0.083,574,0.636,1.9819,1137.6,MB,15m,validation,0.575,717
7.0,0.125,574,0.544,1.8498,1061.77,MB,15m,validation,0.575,717
7.0,0.167,574,0.49,1.3977,802.27,MB,15m,validation,0.575,717
7.0,0.25,574,0.427,0.7794,447.36,MB,15m,validation,0.575,717
7.0,0.5,574,0.333,-0.4654,-267.13,MB,15m,validation,0.575,717
7.0,1.0,574,0.256,-2.8301,-1624.49,MB,15m,validation,0.575,717
7.0,2.0,574,0.213,-5.7463,-3298.35,MB,15m,validation,0.575,717
7.0,5.0,574,0.179,-11.6147,-6666.83,MB,15m,validation,0.575,717
10.0,0.083,574,0.636,1.9821,1137.73,MB,15m,validation,0.575,717
10.0,0.125,574,0.544,1.8532,1063.72,MB,15m,validation,0.575,717
10.0,0.167,574,0.488,1.3648,783.39,MB,15m,validation,0.575,717
10.0,0.25,574,0.423,0.7278,417.76,MB,15m,validation,0.575,717
10.0,0.5,574,0.329,-0.3999,-229.54,MB,15m,validation,0.575,717
10.0,1.0,574,0.246,-2.5221,-1447.68,MB,15m,validation,0.575,717
10.0,2.0,574,0.193,-5.5737,-3199.3,MB,15m,validation,0.575,717
10.0,5.0,574,0.141,-11.4957,-6598.51,MB,15m,validation,0.575,717
2.0,0.083,556,0.665,1.9775,1099.49,MB,15m,validation,0.6,717
2.0,0.125,556,0.61,1.6885,938.83,MB,15m,validation,0.6,717
2.0,0.167,556,0.574,1.1035,613.56,MB,15m,validation,0.6,717
2.0,0.25,556,0.536,0.3563,198.1,MB,15m,validation,0.6,717
2.0,0.5,556,0.504,-1.1797,-655.89,MB,15m,validation,0.6,717
2.0,1.0,556,0.455,-3.3156,-1843.46,MB,15m,validation,0.6,717
2.0,2.0,556,0.365,-6.2404,-3469.68,MB,15m,validation,0.6,717
2.0,5.0,556,0.155,-11.8031,-6562.53,MB,15m,validation,0.6,717
3.0,0.083,556,0.64,2.073,1152.58,MB,15m,validation,0.6,717
3.0,0.125,556,0.561,1.8542,1030.91,MB,15m,validation,0.6,717
3.0,0.167,556,0.518,1.2864,715.24,MB,15m,validation,0.6,717
3.0,0.25,556,0.462,0.4852,269.79,MB,15m,validation,0.6,717
3.0,0.5,556,0.412,-1.0229,-568.75,MB,15m,validation,0.6,717
3.0,1.0,556,0.381,-3.2784,-1822.81,MB,15m,validation,0.6,717
3.0,2.0,556,0.342,-6.2602,-3480.65,MB,15m,validation,0.6,717
3.0,5.0,556,0.237,-11.8619,-6595.24,MB,15m,validation,0.6,717
4.0,0.083,556,0.638,2.2017,1224.14,MB,15m,validation,0.6,717
4.0,0.125,556,0.554,2.1003,1167.78,MB,15m,validation,0.6,717
4.0,0.167,556,0.509,1.51,839.57,MB,15m,validation,0.6,717
4.0,0.25,556,0.446,0.8203,456.11,MB,15m,validation,0.6,717
4.0,0.5,556,0.372,-0.7407,-411.83,MB,15m,validation,0.6,717
4.0,1.0,556,0.326,-3.0482,-1694.8,MB,15m,validation,0.6,717
4.0,2.0,556,0.3,-5.9426,-3304.1,MB,15m,validation,0.6,717
4.0,5.0,556,0.252,-11.6663,-6486.45,MB,15m,validation,0.6,717
5.0,0.083,556,0.635,2.2004,1223.42,MB,15m,validation,0.6,717
5.0,0.125,556,0.545,2.0705,1151.22,MB,15m,validation,0.6,717
5.0,0.167,556,0.498,1.5525,863.17,MB,15m,validation,0.6,717
5.0,0.25,556,0.426,0.8411,467.66,MB,15m,validation,0.6,717
5.0,0.5,556,0.347,-0.5995,-333.33,MB,15m,validation,0.6,717
5.0,1.0,556,0.284,-2.9577,-1644.46,MB,15m,validation,0.6,717
5.0,2.0,556,0.254,-5.9192,-3291.09,MB,15m,validation,0.6,717
5.0,5.0,556,0.225,-11.893,-6612.49,MB,15m,validation,0.6,717
7.0,0.083,556,0.635,2.2236,1236.34,MB,15m,validation,0.6,717
7.0,0.125,556,0.545,2.1038,1169.74,MB,15m,validation,0.6,717
7.0,0.167,556,0.495,1.5642,869.71,MB,15m,validation,0.6,717
